flow id,source ip,source port,destination ip,destination port,protocol,timestamp,flow duration,total fwd packets,total backward packets,total length of fwd packets,total length of bwd packets,fwd packet length max,fwd packet length min,fwd packet length mean,fwd packet length std,bwd packet length max,bwd packet length min,bwd packet length mean,bwd packet length std,flow bytes/s,flow packets/s,flow iat mean,flow iat std,flow iat max,flow iat min,fwd iat total,fwd iat mean,fwd iat std,fwd iat max,fwd iat min,bwd iat total,bwd iat mean,bwd iat std,bwd iat max,bwd iat min,fwd psh flags,bwd psh flags,fwd urg flags,bwd urg flags,fwd header length,bwd header length,fwd packets/s,bwd packets/s,min packet length,max packet length,packet length mean,packet length std,packet length variance,fin flag count,syn flag count,rst flag count,psh flag count,ack flag count,urg flag count,cwe flag count,ece flag count,down/up ratio,average packet size,avg fwd segment size,avg bwd segment size,fwd header length.1,fwd avg bytes/bulk,fwd avg packets/bulk,fwd avg bulk rate,bwd avg bytes/bulk,bwd avg packets/bulk,bwd avg bulk rate,subflow fwd packets,subflow fwd bytes,subflow bwd packets,subflow bwd bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active mean,active std,active max,active min,idle mean,idle std,idle max,idle min,attack_cat,label
172.16.0.1-192.168.10.50-35470-80-6,172.16.0.1,35470,192.168.10.50,80,6,5/7/2017 10:43,152457,3,6,332,11595.0,332,0,110.6666667,191.6802894,7240,0,1932.5,2845.835677,78231.89489,59.03303882,19057.125,48703.56722,139161.0,4.0,13000.0,6500.0,7778.174593,12000.0,1000.0,152408.0,30481.6,61010.78006,139161.0,4.0,0,0,0,0,104,200,19.67767961,39.35535922,0,7240,1192.7,2328.235672,5420681.344,0,0,0,1,0,0,0,0,2,1325.222222,110.6666667,1932.5,104,0,0,0,0,0,0,3,332,6,11595,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1.0
192.168.10.1-192.168.10.3-53-61111-17,192.168.10.3,61111,192.168.10.1,53,17,7/7/2017 1:18,73399,1,1,89,170.0,89,89,89.0,0.0,170,170,170.0,0.0,3528.658429,27.24832763,73399.0,0.0,73399.0,73399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,13.62416382,13.62416382,89,170,116.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,174.0,89.0,170.0,32,0,0,0,0,0,0,1,89,1,170,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.25-8.43.72.112-52726-443-6,192.168.10.25,52726,8.43.72.112,443,6,5/7/2017 2:29,58112095,14,8,1232,4276.0,741,0,88.0,202.3994527,1400,0,534.5,675.8539572,94.78233404,0.378578676,2767242.619,12600000.0,57900000.0,1.0,58100000.0,4470161.154,16100000.0,57900000.0,1.0,176894.0,25270.57143,28272.76117,75312.0,4.0,0,0,0,0,460,264,0.240913703,0.137664973,0,1400,239.4782609,467.3374165,218404.2609,0,0,0,1,0,0,0,0,0,250.3636364,88.0,534.5,460,0,0,0,0,0,0,14,1232,8,4276,65535,14079,6,32,211401.0,0.0,211401.0,211401.0,57900000.0,0.0,57900000.0,57900000.0,BENIGN,0.0
172.16.0.1-192.168.10.50-54660-80-6,172.16.0.1,54660,192.168.10.50,80,6,5/7/2017 10:48,100585716,10,6,602,11595.0,301,0,60.2,126.9127434,8688,0,1932.5,3384.303045,121.2597622,0.159068311,6705714.4,25900000.0,100000000.0,0.0,100000000.0,11200000.0,33400000.0,100000000.0,0.0,367404.0,73480.8,104445.0268,223892.0,48.0,0,0,0,0,328,200,0.099417695,0.059650617,0,8688,717.4705882,2108.095797,4444067.89,0,0,0,0,1,0,0,0,0,762.3125,60.2,1932.5,328,0,0,0,0,0,0,10,602,6,11595,251,235,2,32,4.0,0.0,4.0,4.0,100000000.0,0.0,100000000.0,100000000.0,DoS Hulk,1.0
151.101.2.2-192.168.10.5-80-55385-6,192.168.10.5,55385,151.101.2.2,80,6,4/7/2017 11:12,5446766,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.734380732,1815588.667,3131432.409,5431445.0,166.0,5446766.0,2723383.0,3829778.008,5431445.0,15321.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,0.550785549,0.183595183,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-58252-80-6,172.16.0.1,58252,192.168.10.50,80,6,5/7/2017 10:53,67843795,7,7,341,11595.0,341,0,48.71428571,128.8858853,2907,0,1656.428571,1304.568876,175.9335544,0.206356381,5218753.462,18800000.0,67700000.0,1.0,67700000.0,11300000.0,27600000.0,67700000.0,1.0,153642.0,25607.0,56025.49867,139402.0,3.0,0,0,0,0,232,232,0.10317819,0.10317819,0,2907,795.7333333,1196.306725,1431149.781,0,0,0,0,1,0,0,0,1,852.5714286,48.71428571,1656.428571,232,0,0,0,0,0,0,7,341,7,11595,274,235,1,32,2025.0,0.0,2025.0,2025.0,67700000.0,0.0,67700000.0,67700000.0,DoS Hulk,1.0
157.240.2.35-192.168.10.19-443-50333-6,192.168.10.19,50333,157.240.2.35,443,6,5/7/2017 12:17,472,3,1,18,6.0,6,6,6.0,0.0,6,6,6.0,0.0,50847.45763,8474.576271,157.3333333,231.2711252,423.0,1.0,49.0,24.5,33.23401872,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,6355.932203,2118.644068,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,7.5,6.0,6.0,60,0,0,0,0,0,0,3,18,1,6,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.9-53-58172-17,192.168.10.9,58172,192.168.10.3,53,17,4/7/2017 9:54,30501,2,2,66,208.0,33,33,33.0,0.0,104,104,104.0,0.0,8983.312023,131.1432412,10167.0,17603.69839,30494.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,65.5716206,65.5716206,33,104,61.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,76.75,33.0,104.0,64,0,0,0,0,0,0,2,66,2,208,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.9-23.50.75.27-19409-80-6,192.168.10.9,19409,23.50.75.27,80,6,5/7/2017 1:59,106679589,22,19,2240,9826.0,430,0,101.8181818,182.1782582,1963,0,517.1578947,840.3913945,113.1050477,0.38432844,2666989.725,4232734.626,10100000.0,1.0,101000000.0,4822588.238,4845447.732,10100000.0,269.0,107000000.0,5925360.722,4576802.453,10100000.0,1.0,0,0,0,0,464,512,0.206225016,0.178103423,0,1963,287.2857143,609.9356738,372021.5261,0,0,0,1,0,0,0,0,0,294.2926829,101.8181818,517.1578947,464,0,0,0,0,0,0,22,2240,19,9826,8192,1080,20,20,466551.8,1393800.739,4433318.0,22897.0,9660883.5,1098694.829,10100000.0,6534700.0,BENIGN,0.0
192.168.10.3-192.168.10.15-53-63548-17,192.168.10.15,63548,192.168.10.3,53,17,7/7/2017 3:14,182,2,2,58,90.0,29,29,29.0,0.0,45,45,45.0,0.0,813186.8132,21978.02198,60.66666667,64.93329911,131.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,10989.01099,10989.01099,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,64,0,0,0,0,0,0,2,58,2,90,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.12-69.166.1.14-50906-443-6,192.168.10.12,50906,69.166.1.14,443,6,5/7/2017 10:28,166,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12048.19277,166.0,0.0,166.0,166.0,166.0,166.0,0.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,12048.19277,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,282,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.8-52.4.189.130-49283-443-6,52.4.189.130,443,192.168.10.8,49283,6,5/7/2017 8:52,4,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,114,16417,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.5-53-61833-17,192.168.10.5,61833,192.168.10.3,53,17,5/7/2017 10:41,202,2,2,72,194.0,36,36,36.0,0.0,97,97,97.0,0.0,1316831.683,19801.9802,67.33333333,74.21814693,149.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,9900.990099,9900.990099,36,97,60.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,75.5,36.0,97.0,64,0,0,0,0,0,0,2,72,2,194,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-55402-80-6,172.16.0.1,55402,192.168.10.50,80,6,5/7/2017 10:52,99744845,6,7,413,11595.0,395,0,68.83333333,159.8154144,7240,0,1656.428571,2698.609263,120.3871739,0.13033255,8312070.417,28700000.0,99500000.0,35.0,99600000.0,19900000.0,44500000.0,99500000.0,980.0,99700000.0,16600000.0,40600000.0,99600000.0,45.0,0,0,0,0,164,232,0.060153485,0.070179065,0,7240,858.1428571,2014.327178,4057513.978,1,0,0,0,0,0,0,0,1,924.1538462,68.83333333,1656.428571,164,0,0,0,0,0,0,6,413,7,11595,0,235,3,20,13994.0,0.0,13994.0,13994.0,99500000.0,0.0,99500000.0,99500000.0,DoS Hulk,1.0
172.16.0.1-192.168.10.50-59900-80-6,172.16.0.1,59900,192.168.10.50,80,6,5/7/2017 10:54,100258572,10,6,1095,11595.0,365,0,109.5,176.3117504,4344,0,1932.5,1754.831473,126.5727184,0.159587352,6683904.8,25700000.0,99700000.0,0.0,100000000.0,11100000.0,33200000.0,99700000.0,0.0,568324.0,113664.8,187029.4045,430949.0,16.0,0,0,0,0,328,200,0.099742095,0.059845257,0,4344,746.4705882,1340.043568,1795716.765,0,0,0,0,1,0,0,0,0,793.125,109.5,1932.5,328,0,0,0,0,0,0,10,1095,6,11595,251,235,3,32,5.0,0.0,5.0,5.0,99700000.0,0.0,99700000.0,99700000.0,DoS Hulk,1.0
192.168.10.16-93.184.216.172-45902-443-6,192.168.10.16,45902,93.184.216.172,443,6,4/7/2017 9:34,21909353,4,3,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.319498253,3651558.833,5112937.581,10200000.0,23228.0,21900000.0,7303117.667,5086789.421,10200000.0,1429401.0,20500000.0,10200000.0,6064.147755,10200000.0,10200000.0,0,0,0,0,128,96,0.18257043,0.136927823,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,3,0,835,311,0,32,23937.0,63.63961031,23982.0,23892.0,10200000.0,5594.628853,10200000.0,10200000.0,BENIGN,0.0
172.16.0.1-192.168.10.50-53346-80-6,172.16.0.1,53346,192.168.10.50,80,6,5/7/2017 10:45,84429329,6,7,392,11595.0,374,0,65.33333333,151.2437327,4344,0,1656.428571,1760.597234,141.9767294,0.15397493,7035777.417,24300000.0,84300000.0,1.0,84300000.0,16900000.0,37700000.0,84300000.0,1.0,84400000.0,14100000.0,34400000.0,84300000.0,31.0,0,0,0,0,164,232,0.071065352,0.082909578,0,4344,856.6428571,1458.946069,2128523.632,1,0,0,0,0,0,0,0,1,922.5384615,65.33333333,1656.428571,164,0,0,0,0,0,0,6,392,7,11595,0,235,3,20,10023.0,0.0,10023.0,10023.0,84300000.0,0.0,84300000.0,84300000.0,DoS Hulk,1.0
172.217.11.3-192.168.10.8-443-7272-6,172.217.11.3,443,192.168.10.8,7272,6,7/7/2017 2:33,3,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,351,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.50-53-41236-17,192.168.10.50,41236,192.168.10.3,53,17,7/7/2017 10:26,225,2,2,102,224.0,51,51,51.0,0.0,112,112,112.0,0.0,1448888.889,17777.77778,75.0,45.90206967,128.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,8888.888889,8888.888889,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-33526-80-6,172.16.0.1,33526,192.168.10.50,80,6,5/7/2017 10:57,1,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1.0
192.168.10.3-192.168.10.12-53-62761-17,192.168.10.12,62761,192.168.10.3,53,17,4/7/2017 2:34,85350,2,2,88,288.0,44,44,44.0,0.0,144,144,144.0,0.0,4405.389572,46.86584651,28450.0,49271.64932,85344.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,23.43292326,23.43292326,44,144,84.0,54.77225575,3000.0,0,0,0,0,0,0,0,0,1,105.0,44.0,144.0,64,0,0,0,0,0,0,2,88,2,288,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.9-53-63957-17,192.168.10.9,63957,192.168.10.3,53,17,4/7/2017 1:13,24410,2,2,68,250.0,34,34,34.0,0.0,125,125,125.0,0.0,13027.44777,163.8672675,8136.666667,14087.92392,24404.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,81.93363376,81.93363376,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,40,0,0,0,0,0,0,2,68,2,250,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-39304-80-6,172.16.0.1,39304,192.168.10.50,80,6,5/7/2017 10:44,83910163,8,5,378,11595.0,372,0,47.25,131.2356115,7240,0,2319.0,3331.638186,142.6883177,0.154927598,6992513.583,24200000.0,83800000.0,1.0,83800000.0,12000000.0,31700000.0,83800000.0,1.0,151527.0,37881.75,66559.42177,137234.0,84.0,0,0,0,0,252,168,0.09534006,0.059587538,0,7240,855.2142857,2169.491191,4706692.027,0,0,0,0,1,0,0,0,0,921.0,47.25,2319.0,252,0,0,0,0,0,0,8,378,5,11595,274,235,2,20,2001.0,0.0,2001.0,2001.0,83800000.0,0.0,83800000.0,83800000.0,DoS Hulk,1.0
192.168.10.8-205.174.165.73-8316-8080-6,192.168.10.8,8316,205.174.165.73,8080,6,7/7/2017 2:50,996506,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,18.06311252,6.021037505,199301.2,272162.2959,498681.0,496.0,996010.0,498005.0,1687.15678,499198.0,496812.0,995890.0,497945.0,1742.311109,499177.0,496713.0,0,0,0,0,92,60,3.010518753,3.010518753,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.17-107.20.211.51-43323-443-6,192.168.10.17,43323,107.20.211.51,443,6,4/7/2017 9:49,60489048,16,13,4486,3600.0,2723,0,280.375,744.0998029,1538,0,276.9230769,559.1519563,133.6770914,0.479425631,2160323.143,4167879.124,10000000.0,1.0,60500000.0,4032603.2,5076866.818,10100000.0,1.0,60400000.0,5036525.333,5232053.527,10100000.0,228.0,0,0,0,0,520,424,0.264510693,0.214914938,0,2723,269.5333333,646.8042785,418355.7747,0,0,0,1,0,0,0,0,0,278.8275862,280.375,276.9230769,520,0,0,0,0,0,0,16,4486,13,3600,29200,152,4,32,84323.83333,82503.93657,252734.0,50493.0,9997167.667,52887.05263,10000000.0,9905296.0,BENIGN,0.0
192.168.10.25-117.27.230.121-50868-443-6,192.168.10.25,50868,117.27.230.121,443,6,4/7/2017 10:46,1183056,8,7,1711,532.0,1448,0,213.875,501.1100357,357,0,76.0,133.8095662,1895.937301,12.67902787,84504.0,167320.3586,394116.0,1.0,789221.0,112745.8571,192128.9303,394958.0,1.0,790114.0,131685.6667,203343.107,394634.0,48.0,0,0,0,0,268,228,6.762148199,5.916879674,0,1448,140.1875,361.214658,130476.0292,0,0,0,1,0,0,0,0,0,149.5333333,213.875,76.0,268,0,0,0,0,0,0,8,1711,7,532,65535,17376,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
157.240.2.25-192.168.10.14-443-53606-6,157.240.2.25,443,192.168.10.14,53606,6,4/7/2017 11:19,4,3,0,77,0.0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,19300000.0,750000.0,2.0,1.414213562,3.0,1.0,4.0,2.0,1.414213562,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,750000.0,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,60,0,0,0,0,0,0,3,77,0,0,123,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-42040-80-6,172.16.0.1,42040,192.168.10.50,80,6,5/7/2017 10:50,86085075,5,6,764,11595.0,379,0,152.8,206.5059321,5792,0,1932.5,2181.008184,143.5672792,0.127780571,8608507.5,27100000.0,85700000.0,46.0,85900000.0,21500000.0,42800000.0,85700000.0,48.0,369451.0,73890.2,105403.7641,226999.0,46.0,0,0,0,0,156,200,0.058082078,0.069698493,0,5792,1030.416667,1751.300112,3067052.083,1,0,0,0,0,0,0,0,1,1124.090909,152.8,1932.5,156,0,0,0,0,0,0,5,764,6,11595,0,235,2,20,0.0,0.0,0.0,0.0,85700000.0,0.0,85700000.0,85700000.0,DoS Hulk,1.0
172.16.0.1-192.168.10.50-59240-80-6,172.16.0.1,59240,192.168.10.50,80,6,5/7/2017 10:54,1,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1.0
172.16.0.1-192.168.10.50-51468-80-6,172.16.0.1,51468,192.168.10.50,80,6,5/7/2017 11:00,1020,5,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4901.960784,255.0,506.6675439,1015.0,1.0,1020.0,255.0,506.6675439,1015.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,4901.960784,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk,1.0
172.16.0.1-192.168.10.50-51810-80-6,172.16.0.1,51810,192.168.10.50,80,6,5/7/2017 10:52,99192641,7,6,413,11595.0,413,0,59.0,156.0993274,5792,0,1932.5,2181.008184,121.0573676,0.131058109,8266053.417,28600000.0,99000000.0,1.0,99000000.0,16500000.0,40400000.0,99000000.0,1.0,167339.0,33467.8,67147.97238,153106.0,45.0,0,0,0,0,232,200,0.070569751,0.060488358,0,5792,857.7142857,1665.543498,2774035.143,0,0,0,0,1,0,0,0,0,923.6923077,59.0,1932.5,232,0,0,0,0,0,0,7,413,6,11595,251,235,1,32,3.0,0.0,3.0,3.0,99000000.0,0.0,99000000.0,99000000.0,DoS Hulk,1.0
172.16.0.1-192.168.10.50-60794-80-6,172.16.0.1,60794,192.168.10.50,80,6,5/7/2017 10:51,98626689,6,6,342,11595.0,324,0,57.0,130.8357749,7240,0,1932.5,3126.682571,121.0321478,0.12167092,8966062.636,29700000.0,98600000.0,1.0,98600000.0,19700000.0,44100000.0,98600000.0,1.0,98600000.0,19700000.0,44100000.0,98600000.0,68.0,0,0,0,0,164,200,0.06083546,0.06083546,0,7240,918.6923077,2243.903496,5035102.897,1,0,0,0,0,0,0,0,1,995.25,57.0,1932.5,164,0,0,0,0,0,0,6,342,6,11595,0,235,3,20,12021.0,0.0,12021.0,12021.0,98600000.0,0.0,98600000.0,98600000.0,DoS Hulk,1.0
192.168.10.3-192.168.10.19-53-54678-17,192.168.10.19,54678,192.168.10.3,53,17,5/7/2017 4:02,975,2,2,66,140.0,33,33,33.0,0.0,70,70,70.0,0.0,211282.0513,4102.564103,325.0,556.8545591,968.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,2051.282051,2051.282051,33,70,47.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,59.75,33.0,70.0,64,0,0,0,0,0,0,2,66,2,140,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-53140-80-6,172.16.0.1,53140,192.168.10.50,80,6,5/7/2017 10:49,98545881,8,7,353,11595.0,353,0,44.125,124.8043469,5792,0,1656.428571,2118.227235,121.2430178,0.152213363,7038991.5,26300000.0,98400000.0,1.0,98400000.0,14100000.0,37200000.0,98400000.0,1.0,151608.0,25268.0,55988.36129,139139.0,12.0,0,0,0,0,264,232,0.081180461,0.071032903,0,5792,746.75,1577.55188,2488669.933,0,0,0,0,1,0,0,0,0,796.5333333,44.125,1656.428571,264,0,0,0,0,0,0,8,353,7,11595,274,235,1,32,988.0,0.0,988.0,988.0,98400000.0,0.0,98400000.0,98400000.0,DoS Hulk,1.0
172.16.0.1-192.168.10.50-58396-80-6,172.16.0.1,58396,192.168.10.50,80,6,5/7/2017 10:49,98298344,6,7,334,11595.0,334,0,55.66666667,136.354929,4344,0,1656.428571,1547.737688,121.3550454,0.132250448,8191528.667,28300000.0,98200000.0,14.0,98200000.0,19600000.0,43900000.0,98200000.0,40.0,146612.0,24435.33333,54430.88126,135187.0,14.0,0,0,0,0,200,232,0.061038668,0.07121178,0,4344,852.0714286,1345.260539,1809725.918,0,0,0,0,1,0,0,0,1,917.6153846,55.66666667,1656.428571,200,0,0,0,0,0,0,6,334,7,11595,274,235,1,32,552.0,0.0,552.0,552.0,98200000.0,0.0,98200000.0,98200000.0,DoS Hulk,1.0
192.168.10.1-192.168.10.3-53-61990-17,192.168.10.3,61990,192.168.10.1,53,17,4/7/2017 10:51,30557,1,1,51,179.0,51,51,51.0,0.0,179,179,179.0,0.0,7526.916909,65.45145139,30557.0,0.0,30557.0,30557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.72572569,32.72572569,51,179,93.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,140.5,51.0,179.0,20,0,0,0,0,0,0,1,51,1,179,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.17-53-19817-17,192.168.10.17,19817,192.168.10.3,53,17,7/7/2017 10:29,284,2,2,74,178.0,37,37,37.0,0.0,89,89,89.0,0.0,887323.9437,14084.50704,94.66666667,151.961618,270.0,1.0,13.0,13.0,0.0,13.0,13.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,7042.253521,7042.253521,37,89,57.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,72.25,37.0,89.0,40,0,0,0,0,0,0,2,74,2,178,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.25-68.67.178.111-57745-443-6,192.168.10.25,57745,68.67.178.111,443,6,4/7/2017 2:16,175526,12,9,1910,5263.0,1448,0,159.1666667,411.9549475,2896,0,584.7777778,1002.175107,40865.74069,119.6403952,8776.3,15292.97009,43473.0,3.0,175526.0,15956.90909,24622.44514,75155.0,3.0,142355.0,17794.375,18983.77586,43473.0,36.0,0,0,0,0,396,296,68.36594009,51.27445507,0,2896,326.0454545,721.9215415,521170.7121,0,0,0,1,0,0,0,0,0,341.5714286,159.1666667,584.7777778,396,0,0,0,0,0,0,12,1910,9,5263,65535,71,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-41890-80-6,172.16.0.1,41890,192.168.10.50,80,6,5/7/2017 10:47,98515020,8,7,348,11595.0,348,0,43.5,123.0365799,4344,0,1656.428571,1757.579003,121.2302449,0.152261046,7036787.143,26300000.0,98400000.0,1.0,98400000.0,14100000.0,37200000.0,98400000.0,1.0,149735.0,24955.83333,55200.96594,137213.0,47.0,0,0,0,0,264,232,0.081205891,0.071055155,0,4344,746.4375,1389.177069,1929812.929,0,0,0,0,1,0,0,0,0,796.2,43.5,1656.428571,264,0,0,0,0,0,0,8,348,7,11595,274,235,1,32,996.0,0.0,996.0,996.0,98400000.0,0.0,98400000.0,98400000.0,DoS Hulk,1.0
172.16.0.1-192.168.10.50-33738-80-6,172.16.0.1,33738,192.168.10.50,80,6,5/7/2017 10:50,98875760,6,6,363,11595.0,363,0,60.5,148.1941294,5792,0,1932.5,2181.008184,120.9396519,0.121364427,8988705.455,29800000.0,98900000.0,2.0,98900000.0,19800000.0,44200000.0,98900000.0,2.0,10431.0,2086.2,4452.850626,10051.0,46.0,0,0,0,0,200,200,0.060682214,0.060682214,0,5792,919.8461538,1715.701258,2943630.808,0,0,0,0,1,0,0,0,1,996.5,60.5,1932.5,200,0,0,0,0,0,0,6,363,6,11595,274,235,1,32,44.0,0.0,44.0,44.0,98900000.0,0.0,98900000.0,98900000.0,DoS Hulk,1.0
