flow id,source ip,source port,destination ip,destination port,protocol,timestamp,flow duration,total fwd packets,total backward packets,total length of fwd packets,total length of bwd packets,fwd packet length max,fwd packet length min,fwd packet length mean,fwd packet length std,bwd packet length max,bwd packet length min,bwd packet length mean,bwd packet length std,flow bytes/s,flow packets/s,flow iat mean,flow iat std,flow iat max,flow iat min,fwd iat total,fwd iat mean,fwd iat std,fwd iat max,fwd iat min,bwd iat total,bwd iat mean,bwd iat std,bwd iat max,bwd iat min,fwd psh flags,bwd psh flags,fwd urg flags,bwd urg flags,fwd header length,bwd header length,fwd packets/s,bwd packets/s,min packet length,max packet length,packet length mean,packet length std,packet length variance,fin flag count,syn flag count,rst flag count,psh flag count,ack flag count,urg flag count,cwe flag count,ece flag count,down/up ratio,average packet size,avg fwd segment size,avg bwd segment size,fwd header length.1,fwd avg bytes/bulk,fwd avg packets/bulk,fwd avg bulk rate,bwd avg bytes/bulk,bwd avg packets/bulk,bwd avg bulk rate,subflow fwd packets,subflow fwd bytes,subflow bwd packets,subflow bwd bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active mean,active std,active max,active min,idle mean,idle std,idle max,idle min,attack_cat,label
172.16.0.1-192.168.10.50-56279-80-6,192.168.10.50,80,172.16.0.1,56279,6,7/7/2017 4:09,978945,6,2,11601,26.0,4380,0,1933.5,2189.772933,20,6,13.0,9.899494937,11877.07175,8.172062782,139849.2857,365730.3774,969217.0,90.0,978945.0,195789.0,432376.3712,969217.0,125.0,308.0,308.0,0.0,308.0,308.0,0,0,0,0,144,40,6.129047086,2.043015695,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,0,1453.375,1933.5,13.0,144,0,0,0,0,0,0,6,11601,2,26,8192,256,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.1-192.168.10.3-53-60242-17,192.168.10.3,60242,192.168.10.1,53,17,5/7/2017 10:04,48358,1,1,74,156.0,74,74,74.0,0.0,156,156,156.0,0.0,4756.193391,41.3582034,48358.0,0.0,48358.0,48358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.6791017,20.6791017,74,156,101.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,152.0,74.0,156.0,32,0,0,0,0,0,0,1,74,1,156,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-58088-21-6,172.16.0.1,58088,192.168.10.50,21,6,4/7/2017 10:04,222,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,63063.06306,13513.51351,111.0,77.78174593,166.0,56.0,222.0,222.0,0.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9009.009009,4504.504505,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-59530-21-6,172.16.0.1,59530,192.168.10.50,21,6,4/7/2017 10:15,9577343,9,15,106,188.0,24,0,11.77777778,9.510228412,34,0,12.53333333,14.54975045,30.69744918,2.505914219,416406.2174,1076142.906,3525482.0,22.0,6009109.0,751138.625,1363878.856,3159304.0,62.0,9577255.0,684089.6429,1327649.528,3525482.0,48.0,0,0,0,0,296,488,0.939717832,1.566196387,0,34,11.76,12.64014768,159.7733333,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-54180-21-6,172.16.0.1,54180,192.168.10.50,21,6,4/7/2017 9:35,9968343,9,15,115,188.0,28,0,12.77777778,10.7677502,34,0,12.53333333,14.54975045,30.39622533,2.407621808,433406.2174,1127753.421,3548050.0,3.0,6744827.0,843103.375,1561768.304,3592672.0,218.0,9968260.0,712018.5714,1392373.866,3548050.0,3.0,0,0,0,0,296,488,0.902858178,1.50476363,0,34,12.12,12.98178211,168.5266667,0,0,0,1,0,0,0,0,1,12.625,12.77777778,12.53333333,296,0,0,0,0,0,0,9,115,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-59040-21-6,172.16.0.1,59040,192.168.10.50,21,6,4/7/2017 10:12,217,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,64516.12903,13824.88479,108.5,38.89087297,136.0,81.0,217.0,217.0,0.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9216.589862,4608.294931,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
192.168.10.3-192.168.10.12-53-18614-17,192.168.10.12,18614,192.168.10.3,53,17,5/7/2017 2:09,23989,2,2,76,108.0,38,38,38.0,0.0,54,54,54.0,0.0,7670.182167,166.7430906,7996.333333,13843.1274,23981.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,64,83.37154529,83.37154529,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-57076-21-6,172.16.0.1,57076,192.168.10.50,21,6,4/7/2017 9:57,199,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,70351.75879,15075.37688,99.5,61.51828996,143.0,56.0,199.0,199.0,0.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,10050.25126,5025.125628,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-53256-21-6,172.16.0.1,53256,192.168.10.50,21,6,4/7/2017 9:28,8392115,9,15,104,188.0,23,0,11.55555556,9.193898943,34,0,12.53333333,14.54975045,34.79456609,2.85982735,364874.5652,951981.1448,3084623.0,3.0,5521408.0,690176.0,1291436.459,3127490.0,4.0,8392026.0,599430.4286,1175705.586,3084623.0,3.0,0,0,0,0,296,488,1.072435256,1.787392094,0,34,11.68,12.56224502,157.81,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,296,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.51-443-52802-6,172.16.0.1,443,192.168.10.51,52802,6,5/7/2017 2:13,48,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,41666.66667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-54672-21-6,172.16.0.1,54672,192.168.10.50,21,6,4/7/2017 9:38,8506115,9,15,107,188.0,22,0,11.88888889,9.518986874,34,0,12.53333333,14.54975045,34.68093248,2.821499592,369831.087,966133.9871,3107319.0,20.0,5537873.0,692234.125,1295429.02,3148632.0,217.0,8506003.0,607571.6429,1193349.973,3107319.0,48.0,0,0,0,0,296,488,1.058062347,1.763437245,0,34,11.8,12.64252085,159.8333333,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
192.168.10.8-38.69.238.8-2245-443-6,38.69.238.8,443,192.168.10.8,2245,6,7/7/2017 10:06,231,2,1,37,6.0,31,6,18.5,17.67766953,6,6,6.0,0.0,186147.1861,12987.01299,115.5,0.707106781,116.0,115.0,231.0,231.0,0.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,8658.008658,4329.004329,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,946,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.217.9.228-192.168.10.25-443-51975-6,172.217.9.228,443,192.168.10.25,51975,6,7/7/2017 11:44,92,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21739.13043,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,10869.56522,10869.56522,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,404,65535,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-57024-21-6,172.16.0.1,57024,192.168.10.50,21,6,4/7/2017 9:56,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
192.168.10.9-198.51.152.178-3306-80-6,192.168.10.9,3306,198.51.152.178,80,6,7/7/2017 10:30,3721,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,3224.939532,537.4899221,3721.0,0.0,3721.0,3721.0,3721.0,3721.0,0.0,3721.0,3721.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,537.4899221,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.15-69.172.216.58-52515-443-6,192.168.10.15,52515,69.172.216.58,443,6,5/7/2017 10:19,5642991,8,4,698,3013.0,517,0,87.25,178.6335035,2733,0,753.25,1326.003865,657.6299696,2.126531834,512999.1818,1649597.317,5486462.0,3.0,5642991.0,806141.5714,2063977.056,5486462.0,3.0,82161.0,27387.0,27568.37331,56313.0,1414.0,0,0,0,0,172,92,1.417687889,0.708843945,0,2733,285.4615385,751.0727456,564110.2692,0,0,0,1,0,0,0,0,0,309.25,87.25,753.25,172,0,0,0,0,0,0,8,698,4,3013,8192,60,7,20,156526.0,0.0,156526.0,156526.0,5486462.0,0.0,5486462.0,5486462.0,BENIGN,0.0
172.16.0.1-192.168.10.50-57170-21-6,172.16.0.1,57170,192.168.10.50,21,6,4/7/2017 9:57,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-54398-21-6,172.16.0.1,54398,192.168.10.50,21,6,4/7/2017 9:36,8795641,9,15,111,188.0,24,0,12.33333333,10.07472084,34,0,12.53333333,14.54975045,33.9941114,2.728624327,382419.1739,990656.1876,3021156.0,3.0,5907951.0,738493.875,1362226.323,3063906.0,218.0,8795507.0,628250.5,1222506.896,3021156.0,3.0,0,0,0,0,296,488,1.023234122,1.705390204,0,34,11.96,12.78827588,163.54,0,0,0,1,0,0,0,0,1,12.45833333,12.33333333,12.53333333,296,0,0,0,0,0,0,9,111,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-53732-21-6,172.16.0.1,53732,192.168.10.50,21,6,4/7/2017 9:31,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-57938-21-6,172.16.0.1,57938,192.168.10.50,21,6,4/7/2017 10:03,8422343,9,15,107,188.0,24,0,11.88888889,9.571369344,34,0,12.53333333,14.54975045,35.02588294,2.849563358,366188.8261,952339.5299,3280721.0,3.0,5099653.0,637456.625,1162562.159,2717019.0,221.0,8422251.0,601589.3571,1175735.793,3280721.0,3.0,0,0,0,0,296,488,1.068586259,1.780977099,0,34,11.8,12.655697,160.1666667,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-59996-21-6,172.16.0.1,59996,192.168.10.50,21,6,4/7/2017 10:19,24,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,583333.3333,83333.33333,24.0,0.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,83333.33333,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
192.168.10.15-64.147.131.201-57259-443-6,192.168.10.15,57259,64.147.131.201,443,6,4/7/2017 3:22,233,3,0,53,0.0,53,0,17.66666667,30.59956427,0,0,0.0,0.0,227467.8112,12875.53648,116.5,96.87362902,185.0,48.0,233.0,116.5,96.87362902,185.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,12875.53648,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.66666667,17.66666667,0.0,60,0,0,0,0,0,0,3,53,0,0,63668,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
162.208.20.178-192.168.10.5-443-54878-6,162.208.20.178,443,192.168.10.5,54878,6,5/7/2017 3:10,4,2,0,280,0.0,274,6,140.0,189.5046174,0,0,0.0,0.0,70000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,500000.0,0.0,6,274,184.6666667,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,277.0,140.0,0.0,40,0,0,0,0,0,0,2,280,0,0,60,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-54414-21-6,172.16.0.1,54414,192.168.10.50,21,6,4/7/2017 9:36,9240675,9,15,102,188.0,23,0,11.33333333,8.986100378,34,0,12.53333333,14.54975045,31.3829888,2.597212866,401768.4783,1044583.019,3255574.0,3.0,6193825.0,774228.125,1435906.144,3298462.0,3.0,9240552.0,660039.4286,1289574.075,3255574.0,3.0,0,0,0,0,296,488,0.973954825,1.623258041,0,34,11.6,12.51332623,156.5833333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
192.168.10.1-192.168.10.3-53-60440-17,192.168.10.3,60440,192.168.10.1,53,17,5/7/2017 3:16,30207,1,1,46,102.0,46,46,46.0,0.0,102,102,102.0,0.0,4899.5266,66.20981892,30207.0,0.0,30207.0,30207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,33.10490946,33.10490946,46,102,64.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,97.0,46.0,102.0,32,0,0,0,0,0,0,1,46,1,102,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-55432-21-6,172.16.0.1,55432,192.168.10.50,21,6,4/7/2017 9:44,229,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,61135.37118,13100.43668,114.5,85.55992052,175.0,54.0,229.0,229.0,0.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8733.624454,4366.812227,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-56086-21-6,172.16.0.1,56086,192.168.10.50,21,6,4/7/2017 9:49,10074935,9,15,105,188.0,24,0,11.66666667,9.513148795,34,0,12.53333333,14.54975045,29.08207348,2.382149364,438040.6522,1134512.214,3532660.0,3.0,6500186.0,812523.25,1488984.559,3285201.0,3.0,10100000.0,719632.7143,1399995.387,3532660.0,3.0,0,0,0,0,296,488,0.893306011,1.488843352,0,34,11.72,12.64093878,159.7933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-58237-80-6,192.168.10.50,80,172.16.0.1,58237,6,7/7/2017 4:01,1838406,1,5,6,30.0,6,6,6.0,0.0,6,6,6.0,0.0,19.58218152,3.26369692,367681.2,819089.0022,1832911.0,273.0,0.0,0.0,0.0,0.0,0.0,1835784.0,458946.0,915977.0557,1832911.0,273.0,0,0,0,0,20,100,0.543949487,2.719747433,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
151.101.116.193-192.168.10.8-80-9330-6,192.168.10.8,9330,151.101.116.193,80,6,7/7/2017 3:27,182168,3,4,344,369.0,338,0,114.6666667,193.4356051,357,0,92.25,176.5226614,3913.969523,38.42606824,30361.33333,39107.25426,98496.0,2.0,140114.0,70057.0,40218.8195,98496.0,41618.0,140556.0,46852.0,80903.3492,140271.0,2.0,0,0,0,0,72,92,16.46831496,21.95775328,0,357,89.125,159.5775114,25464.98214,0,0,0,1,0,0,0,0,1,101.8571429,114.6666667,92.25,72,0,0,0,0,0,0,3,344,4,369,8192,60,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.3-192.168.10.14-53-63695-17,192.168.10.14,63695,192.168.10.3,53,17,4/7/2017 2:53,193,2,2,92,348.0,46,46,46.0,0.0,174,174,174.0,0.0,2279792.746,20725.3886,64.33333333,105.3676105,186.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,64,10362.6943,10362.6943,46,174,97.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,121.5,46.0,174.0,64,0,0,0,0,0,0,2,92,2,348,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-54552-21-6,172.16.0.1,54552,192.168.10.50,21,6,4/7/2017 9:38,219,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,63926.94064,13698.63014,109.5,36.06244584,135.0,84.0,219.0,219.0,0.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9132.420091,4566.210046,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
192.168.10.255-192.168.10.17-137-137-17,192.168.10.17,137,192.168.10.255,137,17,5/7/2017 11:27,15,13,0,650,0.0,50,50,50.0,0.0,0,0,0.0,0.0,43300000.0,866666.6667,1.25,0.452267017,2.0,1.0,15.0,1.25,0.452267017,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,0,866666.6667,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,53.84615385,50.0,0.0,416,0,0,0,0,0,0,13,650,0,0,-1,-1,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-59722-21-6,172.16.0.1,59722,192.168.10.50,21,6,4/7/2017 10:17,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-54858-21-6,172.16.0.1,54858,192.168.10.50,21,6,4/7/2017 9:40,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
192.168.10.1-192.168.10.3-53-61404-17,192.168.10.3,61404,192.168.10.1,53,17,4/7/2017 2:37,109480759,2,2,100,341.0,54,46,50.0,5.656854249,263,78,170.5,130.8147545,4.028105066,0.0365361,36500000.0,63100000.0,109000000.0,23934.0,109000000.0,109000000.0,0.0,109000000.0,109000000.0,109000000.0,109000000.0,0.0,109000000.0,109000000.0,0,0,0,0,64,40,0.01826805,0.01826805,46,263,97.4,93.49759355,8741.8,0,0,0,0,0,0,0,0,1,121.75,50.0,170.5,64,0,0,0,0,0,0,2,100,2,341,-1,-1,1,32,61270.0,0.0,61270.0,61270.0,109000000.0,0.0,109000000.0,109000000.0,BENIGN,0.0
172.16.0.1-192.168.10.50-53606-21-6,172.16.0.1,53606,192.168.10.50,21,6,4/7/2017 9:30,9847008,9,15,94,188.0,19,0,10.44444444,8.001735923,34,0,12.53333333,14.54975045,28.63814064,2.437288565,428130.7826,1113283.006,3380825.0,3.0,6599218.0,824902.25,1527038.561,3423294.0,3.0,9846920.0,703351.4286,1374406.146,3380825.0,4.0,0,0,0,0,296,488,0.913983212,1.523305353,0,34,11.28,12.30352253,151.3766667,0,0,0,1,0,0,0,0,1,11.75,10.44444444,12.53333333,296,0,0,0,0,0,0,9,94,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-58372-21-6,172.16.0.1,58372,192.168.10.50,21,6,4/7/2017 10:06,9006184,9,15,105,188.0,23,0,11.66666667,9.300537619,34,0,12.53333333,14.54975045,32.53320163,2.664835628,391573.2174,1006393.887,3348814.0,3.0,6129648.0,766206.0,1393759.751,3392544.0,3.0,9006094.0,643292.4286,1240829.849,3348814.0,3.0,0,0,0,0,296,488,0.999313361,1.665522268,0,34,11.72,12.58808961,158.46,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
172.16.0.1-192.168.10.50-59254-21-6,172.16.0.1,59254,192.168.10.50,21,6,4/7/2017 10:13,226,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,61946.90265,13274.33628,113.0,38.18376618,140.0,86.0,226.0,226.0,0.0,226.0,226.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8849.557522,4424.778761,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
192.168.10.1-192.168.10.3-53-61099-17,192.168.10.3,61099,192.168.10.1,53,17,4/7/2017 10:00,23932,1,1,53,165.0,53,53,53.0,0.0,165,165,165.0,0.0,9109.142571,83.57011533,23932.0,0.0,23932.0,23932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,41.78505766,41.78505766,53,165,90.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,135.5,53.0,165.0,32,0,0,0,0,0,0,1,53,1,165,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
192.168.10.1-192.168.10.3-53-61886-17,192.168.10.3,61886,192.168.10.1,53,17,4/7/2017 2:39,24043,1,1,45,127.0,45,45,45.0,0.0,127,127,127.0,0.0,7153.849353,83.18429481,24043.0,0.0,24043.0,24043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,41.5921474,41.5921474,45,127,72.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,108.5,45.0,127.0,32,0,0,0,0,0,0,1,45,1,127,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
172.16.0.1-192.168.10.50-55964-21-6,172.16.0.1,55964,192.168.10.50,21,6,4/7/2017 9:48,225,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,62222.22222,13333.33333,112.5,79.90306627,169.0,56.0,225.0,225.0,0.0,225.0,225.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8888.888889,4444.444444,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,1.0
